SP-[1] Epoch: 1/1800 | Time: 0m04s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.81  Acc 40.10% | Val: Loss -0.46  Acc(top1) 26.14% | HA 0.00@0
save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:87.5-TrAcc87.23958333333334-@1111
SP-[1] Epoch: 1112/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 87.24% | Val: Loss nan  Acc(top1) 87.50% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:90.34091186523438-TrAcc86.328125-@1112
SP-[1] Epoch: 1113/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.15  Acc 86.33% | Val: Loss nan  Acc(top1) 90.34% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.63636779785156-TrAcc87.36979166666666-@1113
SP-[1] Epoch: 1114/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 87.37% | Val: Loss nan  Acc(top1) 88.64% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.06818389892578-TrAcc87.5-@1114
SP-[1] Epoch: 1115/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 87.50% | Val: Loss nan  Acc(top1) 88.07% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.63636779785156-TrAcc86.45833333333334-@1115
SP-[1] Epoch: 1116/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 86.46% | Val: Loss nan  Acc(top1) 88.64% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.06818389892578-TrAcc88.54166666666666-@1116
SP-[1] Epoch: 1117/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 88.54% | Val: Loss nan  Acc(top1) 88.07% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:87.5-TrAcc85.9375-@1117
SP-[1] Epoch: 1118/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 85.94% | Val: Loss nan  Acc(top1) 87.50% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:84.65909576416016-TrAcc86.71875-@1118
SP-[1] Epoch: 1119/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 86.72% | Val: Loss nan  Acc(top1) 84.66% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.93181610107422-TrAcc86.97916666666666-@1119
SP-[1] Epoch: 1120/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 86.98% | Val: Loss nan  Acc(top1) 86.93% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.36363983154297-TrAcc88.671875-@1120
SP-[1] Epoch: 1121/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 88.67% | Val: Loss nan  Acc(top1) 86.36% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:89.20455169677734-TrAcc86.97916666666666-@1121
SP-[1] Epoch: 1122/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 86.98% | Val: Loss nan  Acc(top1) 89.20% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:89.20455169677734-TrAcc90.10416666666666-@1122
SP-[1] Epoch: 1123/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 90.10% | Val: Loss nan  Acc(top1) 89.20% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:87.5-TrAcc87.5-@1123
SP-[1] Epoch: 1124/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 87.50% | Val: Loss nan  Acc(top1) 87.50% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:85.2272720336914-TrAcc88.15104166666666-@1124
SP-[1] Epoch: 1125/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 88.15% | Val: Loss nan  Acc(top1) 85.23% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.36363983154297-TrAcc88.93229166666666-@1125
SP-[1] Epoch: 1126/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 88.93% | Val: Loss nan  Acc(top1) 86.36% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.06818389892578-TrAcc89.19270833333334-@1126
SP-[1] Epoch: 1127/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 89.19% | Val: Loss nan  Acc(top1) 88.07% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.63636779785156-TrAcc87.890625-@1127
SP-[1] Epoch: 1128/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 87.89% | Val: Loss nan  Acc(top1) 88.64% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.63636779785156-TrAcc86.84895833333334-@1128
SP-[1] Epoch: 1129/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 86.85% | Val: Loss nan  Acc(top1) 88.64% | HA 92.61@927

SP-[1] Epoch: 1130/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 87.37% | Val: Loss nan  Acc(top1) 76.70% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.93181610107422-TrAcc88.15104166666666-@1130
SP-[1] Epoch: 1131/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 88.15% | Val: Loss nan  Acc(top1) 86.93% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.63636779785156-TrAcc87.63020833333334-@1131
SP-[1] Epoch: 1132/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 87.63% | Val: Loss nan  Acc(top1) 88.64% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:85.2272720336914-TrAcc86.328125-@1132
SP-[1] Epoch: 1133/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 86.33% | Val: Loss nan  Acc(top1) 85.23% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:82.38636779785156-TrAcc88.671875-@1133
SP-[1] Epoch: 1134/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 88.67% | Val: Loss nan  Acc(top1) 82.39% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:87.5-TrAcc87.23958333333334-@1134
SP-[1] Epoch: 1135/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 87.24% | Val: Loss nan  Acc(top1) 87.50% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:81.81818389892578-TrAcc89.0625-@1135
SP-[1] Epoch: 1136/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 89.06% | Val: Loss nan  Acc(top1) 81.82% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:83.5227279663086-TrAcc87.109375-@1136
SP-[1] Epoch: 1137/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 87.11% | Val: Loss nan  Acc(top1) 83.52% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.06818389892578-TrAcc88.54166666666666-@1137
SP-[1] Epoch: 1138/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 88.54% | Val: Loss nan  Acc(top1) 88.07% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.63636779785156-TrAcc88.671875-@1138
SP-[1] Epoch: 1139/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 88.67% | Val: Loss nan  Acc(top1) 88.64% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.06818389892578-TrAcc89.71354166666666-@1139
SP-[1] Epoch: 1140/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 89.71% | Val: Loss nan  Acc(top1) 88.07% | HA 92.61@927

SP-[1] Epoch: 1141/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.15  Acc 87.24% | Val: Loss nan  Acc(top1) 74.43% | HA 92.61@927

SP-[1] Epoch: 1142/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 86.98% | Val: Loss nan  Acc(top1) 78.41% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:84.65909576416016-TrAcc87.5-@1142
SP-[1] Epoch: 1143/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 87.50% | Val: Loss nan  Acc(top1) 84.66% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:80.68181610107422-TrAcc89.19270833333334-@1143
SP-[1] Epoch: 1144/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 89.19% | Val: Loss nan  Acc(top1) 80.68% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:82.95455169677734-TrAcc89.32291666666666-@1144
SP-[1] Epoch: 1145/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 89.32% | Val: Loss nan  Acc(top1) 82.95% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:85.2272720336914-TrAcc86.58854166666666-@1145
SP-[1] Epoch: 1146/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 86.59% | Val: Loss nan  Acc(top1) 85.23% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.93181610107422-TrAcc89.453125-@1146
SP-[1] Epoch: 1147/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 89.45% | Val: Loss nan  Acc(top1) 86.93% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:87.5-TrAcc89.0625-@1147
SP-[1] Epoch: 1148/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 89.06% | Val: Loss nan  Acc(top1) 87.50% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:87.5-TrAcc88.28125-@1148
SP-[1] Epoch: 1149/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 88.28% | Val: Loss nan  Acc(top1) 87.50% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.93181610107422-TrAcc89.32291666666666-@1149
SP-[1] Epoch: 1150/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 89.32% | Val: Loss nan  Acc(top1) 86.93% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:87.5-TrAcc89.58333333333334-@1150
SP-[1] Epoch: 1151/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 89.58% | Val: Loss nan  Acc(top1) 87.50% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:82.95455169677734-TrAcc87.5-@1151
SP-[1] Epoch: 1152/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 87.50% | Val: Loss nan  Acc(top1) 82.95% | HA 92.61@927

SP-[1] Epoch: 1153/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 88.28% | Val: Loss nan  Acc(top1) 69.32% | HA 92.61@927

SP-[1] Epoch: 1154/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 86.46% | Val: Loss nan  Acc(top1) 76.70% | HA 92.61@927

SP-[1] Epoch: 1155/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 88.80% | Val: Loss nan  Acc(top1) 69.32% | HA 92.61@927

SP-[1] Epoch: 1156/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 90.49% | Val: Loss nan  Acc(top1) 69.89% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.36363983154297-TrAcc86.45833333333334-@1156
SP-[1] Epoch: 1157/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 86.46% | Val: Loss nan  Acc(top1) 86.36% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:84.09091186523438-TrAcc87.109375-@1157
SP-[1] Epoch: 1158/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 87.11% | Val: Loss nan  Acc(top1) 84.09% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.93181610107422-TrAcc88.15104166666666-@1158
SP-[1] Epoch: 1159/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 88.15% | Val: Loss nan  Acc(top1) 86.93% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:85.2272720336914-TrAcc88.93229166666666-@1159
SP-[1] Epoch: 1160/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 88.93% | Val: Loss nan  Acc(top1) 85.23% | HA 92.61@927

SP-[1] Epoch: 1161/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 89.06% | Val: Loss nan  Acc(top1) 76.70% | HA 92.61@927

SP-[1] Epoch: 1162/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 89.19% | Val: Loss nan  Acc(top1) 75.00% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.93181610107422-TrAcc86.45833333333334-@1162
SP-[1] Epoch: 1163/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 86.46% | Val: Loss nan  Acc(top1) 86.93% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.93181610107422-TrAcc87.36979166666666-@1163
SP-[1] Epoch: 1164/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 87.37% | Val: Loss nan  Acc(top1) 86.93% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.06818389892578-TrAcc87.76041666666666-@1164
SP-[1] Epoch: 1165/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 87.76% | Val: Loss nan  Acc(top1) 88.07% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:80.68181610107422-TrAcc88.02083333333334-@1165
SP-[1] Epoch: 1166/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 88.02% | Val: Loss nan  Acc(top1) 80.68% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:82.95455169677734-TrAcc88.02083333333334-@1166
SP-[1] Epoch: 1167/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 88.02% | Val: Loss nan  Acc(top1) 82.95% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:87.5-TrAcc89.58333333333334-@1167
SP-[1] Epoch: 1168/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 89.58% | Val: Loss nan  Acc(top1) 87.50% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.36363983154297-TrAcc89.71354166666666-@1168
SP-[1] Epoch: 1169/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.15  Acc 89.71% | Val: Loss nan  Acc(top1) 86.36% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:84.65909576416016-TrAcc88.93229166666666-@1169
SP-[1] Epoch: 1170/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 88.93% | Val: Loss nan  Acc(top1) 84.66% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:84.65909576416016-TrAcc90.234375-@1170
SP-[1] Epoch: 1171/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 90.23% | Val: Loss nan  Acc(top1) 84.66% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.36363983154297-TrAcc87.109375-@1171
SP-[1] Epoch: 1172/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 87.11% | Val: Loss nan  Acc(top1) 86.36% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:85.79545593261719-TrAcc90.234375-@1172
SP-[1] Epoch: 1173/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 90.23% | Val: Loss nan  Acc(top1) 85.80% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.06818389892578-TrAcc85.9375-@1173
SP-[1] Epoch: 1174/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.15  Acc 85.94% | Val: Loss nan  Acc(top1) 88.07% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.06818389892578-TrAcc87.5-@1174
SP-[1] Epoch: 1175/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 87.50% | Val: Loss nan  Acc(top1) 88.07% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:84.09091186523438-TrAcc86.328125-@1175
SP-[1] Epoch: 1176/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 86.33% | Val: Loss nan  Acc(top1) 84.09% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.93181610107422-TrAcc90.10416666666666-@1176
SP-[1] Epoch: 1177/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 90.10% | Val: Loss nan  Acc(top1) 86.93% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.93181610107422-TrAcc88.671875-@1177
SP-[1] Epoch: 1178/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 88.67% | Val: Loss nan  Acc(top1) 86.93% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:85.2272720336914-TrAcc89.71354166666666-@1178
SP-[1] Epoch: 1179/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 89.71% | Val: Loss nan  Acc(top1) 85.23% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:88.06818389892578-TrAcc88.80208333333334-@1179
SP-[1] Epoch: 1180/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 88.80% | Val: Loss nan  Acc(top1) 88.07% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.93181610107422-TrAcc88.28125-@1180
SP-[1] Epoch: 1181/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.13  Acc 88.28% | Val: Loss nan  Acc(top1) 86.93% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.93181610107422-TrAcc89.71354166666666-@1181
SP-[1] Epoch: 1182/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 89.71% | Val: Loss nan  Acc(top1) 86.93% | HA 92.61@927

SP-[1] Epoch: 1183/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 89.97% | Val: Loss nan  Acc(top1) 66.48% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:86.93181610107422-TrAcc86.97916666666666-@1183
SP-[1] Epoch: 1184/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 86.98% | Val: Loss nan  Acc(top1) 86.93% | HA 92.61@927

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:92.61363983154297, ValAcc:81.25-TrAcc86.97916666666666-@1184
SP-[1] Epoch: 1185/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.12  Acc 86.98% | Val: Loss nan  Acc(top1) 81.25% | HA 92.61@927

SP-[1] Epoch: 1186/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.14  Acc 88.15% | Val: Loss nan  Acc(top1) 76.70% | HA 92.61@927

SP-[1] Epoch: 1187/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.0010000000000000002  Loss 0.11  Acc 89.32% | Val: Loss nan  Acc(top1) 75.57% | HA 92.61@927

